Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2003,47,1286,74,1225,68,A,0,26,59,7,26,15,19,9,21,19,10,8,1,14,28,61,8,21,4,8,15,27,17,17,5,5,18
2003,47,1293,76,1191,58,A,0,30,55,7,21,9,13,6,27,20,14,8,5,17,21,49,5,15,11,20,6,24,10,17,9,1,15
2003,47,1296,72,1229,65,A,0,21,51,11,20,19,31,16,22,11,17,8,1,20,22,53,8,22,13,19,13,17,6,18,10,5,27
2003,47,1301,104,1192,65,H,0,37,64,11,24,19,24,12,23,26,14,14,6,18,23,55,7,21,12,15,9,19,12,23,5,1,20
2003,47,1305,88,1339,79,H,0,25,52,9,22,29,42,10,32,10,16,1,2,22,26,67,10,24,17,22,12,21,13,9,4,2,28
2003,47,1310,88,1180,72,H,0,31,59,6,19,20,30,13,26,14,12,6,4,24,19,52,7,22,27,33,12,21,12,16,7,4,26
2003,47,1313,75,1422,70,H,0,25,45,7,13,18,33,9,16,13,22,6,0,17,25,50,5,17,15,17,9,19,9,20,10,2,26
2003,47,1318,91,1357,74,N,0,30,62,6,17,25,33,17,30,16,29,18,4,22,28,70,4,18,14,22,17,18,18,23,13,2,25
2003,47,1319,92,1404,76,H,0,29,58,14,23,20,33,15,30,20,20,4,4,22,26,61,4,20,20,27,8,23,9,12,9,0,29
2003,47,1326,71,1371,54,H,0,21,45,5,14,24,34,11,28,13,18,3,1,23,18,54,5,20,13,25,10,17,8,11,3,2,27
2003,47,1328,89,1209,62,H,0,31,56,7,19,20,27,14,29,16,16,7,4,15,23,60,9,18,7,11,9,16,11,16,8,4,19
2003,47,1329,68,1455,58,A,0,22,55,4,15,20,28,11,18,5,11,11,13,22,19,50,7,14,13,19,16,27,14,23,4,1,21
2003,47,1331,96,1290,63,H,0,30,70,11,29,25,30,23,30,22,19,8,4,14,24,69,8,24,7,13,16,18,12,18,11,2,25
2003,47,1334,70,1363,61,A,0,22,42,9,21,17,20,9,24,13,23,3,2,23,23,53,4,20,11,21,10,13,15,14,9,0,23
2003,47,1338,87,1348,71,A,0,29,52,10,17,19,33,12,33,16,24,5,5,28,18,58,9,21,26,39,10,17,13,14,11,3,25
2003,47,1349,80,1160,61,H,0,28,48,8,15,16,21,5,31,16,23,8,4,25,20,63,4,13,17,32,20,17,9,15,11,1,19
2003,47,1351,66,1164,47,H,0,24,45,12,22,6,10,7,17,18,14,6,5,14,19,48,5,16,4,11,16,17,11,20,8,2,15
2003,47,1354,78,1154,66,A,0,29,51,6,12,14,18,10,28,15,18,8,3,22,21,57,10,27,14,23,12,16,16,16,11,6,21
2003,47,1360,73,1415,62,H,0,27,52,8,16,11,14,7,33,23,25,6,5,23,21,63,5,12,15,18,10,21,11,20,10,4,22
2003,47,1361,71,1222,61,A,0,26,61,6,22,13,19,19,21,16,14,8,1,15,25,57,5,14,6,9,12,21,11,16,4,4,19
2003,47,1369,70,1283,53,H,0,24,52,8,12,14,17,11,21,18,13,6,3,14,24,51,1,7,4,12,11,18,11,18,4,5,15
2003,47,1374,66,1124,58,H,0,22,47,4,13,18,32,15,30,8,23,7,4,18,20,61,8,34,10,14,13,15,13,16,12,2,23
2003,47,1379,70,1114,54,H,0,23,53,3,12,21,27,10,32,12,18,8,8,17,22,61,3,19,7,18,12,24,7,15,7,3,20
2003,47,1381,69,1307,57,A,0,26,44,5,11,12,13,2,29,11,20,7,0,18,18,57,6,28,15,23,15,17,10,13,13,1,17
2003,47,1382,93,1245,80,H,0,33,63,12,26,15,15,3,20,23,9,8,2,18,28,56,8,19,16,19,9,27,13,19,4,1,20
2003,47,1386,65,1177,62,H,0,18,52,6,23,23,28,14,19,10,14,4,6,17,21,48,4,12,16,20,9,23,10,16,5,1,22
2003,47,1389,74,1264,72,A,0,27,50,6,10,14,19,8,21,10,16,4,4,15,30,61,5,15,7,8,10,16,17,12,8,3,19
2003,47,1390,77,1424,66,A,0,29,64,7,19,12,21,21,33,13,16,3,7,22,25,64,4,15,12,18,9,18,10,6,6,3,18
2003,47,1392,65,1220,52,H,0,20,52,2,16,23,32,14,24,10,16,8,4,17,21,55,2,10,8,18,16,24,8,23,6,0,24
2003,47,1393,92,1210,65,H,0,37,82,11,26,7,13,22,31,23,11,12,6,17,23,61,6,17,13,21,12,26,15,19,8,5,16
2003,47,1399,75,1317,60,H,0,27,62,4,12,17,24,19,25,16,21,7,5,18,19,48,4,18,18,26,9,20,11,22,13,3,25
2003,47,1403,85,1308,84,H,0,27,59,2,2,29,38,11,26,12,13,9,3,23,28,64,11,29,17,23,13,26,17,16,1,5,26
2003,47,1405,90,1117,73,H,0,32,48,11,17,15,27,10,22,23,12,5,3,15,26,61,11,27,10,15,16,13,15,11,5,1,22
2003,47,1407,73,1182,69,N,0,21,62,14,35,17,25,15,30,13,13,9,5,16,24,58,10,21,11,18,10,29,12,18,7,6,20
2003,47,1412,91,1105,69,H,0,36,69,8,21,11,20,17,30,24,15,7,3,15,28,68,8,26,5,12,15,20,14,16,11,3,20
2003,47,1423,71,1427,60,H,0,25,63,6,21,15,21,11,18,18,6,7,2,21,21,43,3,13,15,24,7,30,15,21,4,0,17
2003,47,1425,89,1247,63,H,0,32,69,7,16,18,25,19,25,16,16,9,6,21,20,55,9,23,14,20,14,23,8,28,5,4,24
2003,47,1429,66,1451,64,H,0,25,58,5,13,11,16,13,22,19,12,5,6,21,20,49,7,16,17,21,10,24,15,13,4,1,17
2003,47,1431,91,1398,72,H,0,37,63,10,18,7,8,9,27,19,14,9,3,12,27,63,11,25,7,11,12,18,15,14,7,2,11
2003,47,1433,91,1395,78,H,0,34,67,5,11,18,23,10,29,12,11,7,5,20,25,74,8,30,20,25,21,25,13,18,5,3,23
2003,47,1438,61,1353,57,A,0,20,52,6,19,15,22,18,34,10,24,2,5,20,21,67,4,22,11,19,17,19,10,7,13,4,25
2003,47,1444,75,1439,54,H,0,29,58,8,23,9,15,17,19,18,14,8,2,19,19,45,4,13,12,19,9,16,10,19,7,1,19
2003,47,1448,84,1385,72,H,0,28,61,6,18,22,26,20,29,16,22,3,6,20,27,67,9,27,9,19,15,16,11,12,11,6,24
2003,47,1449,83,1198,48,H,0,29,61,10,19,15,23,14,25,19,21,8,5,18,20,56,0,5,8,20,17,22,9,28,6,5,20
2003,47,1450,78,1219,71,N,0,28,58,8,19,14,24,18,28,17,17,4,6,16,28,65,7,15,8,18,16,19,10,12,7,0,20
2003,47,1452,65,1397,62,H,0,25,50,9,24,6,14,7,16,14,13,7,1,15,25,57,5,11,7,11,18,23,16,17,3,2,18
2003,47,1454,100,1260,80,H,0,35,76,6,22,24,33,16,33,22,12,9,3,23,26,64,11,25,17,23,8,30,13,22,4,7,28
2003,47,1457,84,1184,73,A,0,26,52,9,17,23,31,15,25,9,19,5,3,22,23,53,9,25,18,25,10,14,14,15,7,2,23
2003,47,1458,81,1411,58,H,0,28,55,12,20,13,17,10,23,17,15,11,8,13,20,50,9,24,9,11,7,18,13,19,7,3,17
2003,47,1461,85,1341,55,H,0,31,64,8,24,15,24,15,30,20,10,6,1,17,17,48,5,20,16,19,4,24,5,16,5,0,23
2003,48,1120,94,1407,66,N,0,38,70,8,23,10,13,14,27,19,8,5,3,8,25,67,6,30,10,12,16,20,9,14,3,2,14
2003,48,1130,84,1217,77,H,0,27,54,3,11,27,39,13,25,17,19,9,3,19,23,63,7,24,24,27,16,20,15,20,9,2,30
2003,48,1155,58,1153,51,H,0,18,41,3,11,19,26,7,32,7,10,2,2,19,19,55,3,17,10,16,10,21,8,5,5,0,24
2003,48,1161,81,1376,67,H,0,27,49,4,10,23,29,12,28,15,21,6,1,18,27,64,3,15,10,16,14,14,8,14,10,1,24
2003,48,1173,80,1437,78,H,0,25,50,7,17,23,30,11,19,13,16,5,6,15,30,67,6,14,12,16,20,18,12,13,12,1,26
2003,48,1176,49,1182,48,N,0,17,54,4,23,11,13,9,29,12,15,10,4,10,19,49,5,14,5,5,5,25,9,17,8,3,16
2003,48,1193,68,1110,57,H,0,20,56,3,16,25,36,19,34,3,12,5,8,18,19,62,11,35,8,15,13,22,12,12,5,2,26
2003,48,1203,70,1406,60,A,0,18,49,8,20,26,37,13,24,17,13,8,3,20,19,52,6,17,16,21,12,25,17,16,5,4,25
2003,48,1208,99,1111,62,H,0,35,69,8,20,21,23,19,32,21,16,10,3,14,26,66,4,21,6,13,12,17,14,16,12,2,19
2003,48,1211,67,1186,64,H,0,25,53,4,15,13,25,11,32,14,21,4,1,23,21,60,7,22,15,22,8,23,13,13,8,3,26
2003,48,1221,84,1421,53,H,0,31,60,7,21,15,24,14,26,22,18,18,5,25,16,47,4,13,17,28,10,20,6,23,11,4,19
2003,48,1234,87,1251,49,H,0,30,58,7,17,20,28,14,28,21,18,14,4,13,19,65,7,34,4,6,19,18,11,24,11,4,22
2003,48,1235,76,1179,55,H,0,32,53,4,10,8,13,6,28,11,9,7,11,21,20,54,2,9,13,18,11,16,15,11,1,1,12
2003,48,1243,90,1333,72,H,0,33,58,9,12,15,24,9,22,25,6,5,2,12,28,63,9,25,7,10,12,22,16,13,4,4,19
2003,48,1257,104,1202,63,H,0,36,62,12,25,20,24,9,25,27,11,9,8,17,23,59,7,19,10,17,14,19,12,21,5,1,22
2003,48,1263,68,1240,64,H,0,25,52,4,13,14,16,11,32,14,27,14,9,9,26,68,8,26,4,7,12,18,13,17,13,2,17
2003,48,1314,69,1199,48,A,0,28,77,5,21,8,12,20,26,17,12,13,4,13,21,55,1,16,5,7,8,31,11,22,8,11,16
2003,48,1318,69,1241,66,N,0,24,61,7,23,14,26,17,14,11,17,8,3,25,23,48,4,17,16,26,14,25,11,27,5,4,24
2003,48,1321,62,1200,60,H,0,19,52,6,20,18,27,14,24,12,13,7,1,15,23,59,8,24,6,10,12,26,11,12,7,3,25
2003,48,1323,93,1145,75,H,0,34,60,12,26,13,16,6,31,26,15,6,9,14,30,83,7,26,8,11,24,21,15,11,11,2,16
2003,48,1324,61,1102,44,H,0,17,41,5,11,22,32,9,23,10,12,6,3,16,16,45,8,27,4,7,8,20,8,18,3,0,25
2003,48,1332,90,1278,81,H,0,29,60,10,21,22,35,12,19,19,19,8,4,21,27,65,11,31,16,19,17,22,15,24,6,4,29
2003,48,1337,89,1252,73,H,0,38,71,4,12,9,11,13,24,22,18,8,2,21,23,46,7,17,20,26,4,21,12,25,7,5,15
2003,48,1356,86,1169,74,H,0,32,60,7,14,15,24,14,16,11,12,12,1,16,27,49,8,17,12,15,8,19,8,23,3,3,22
2003,48,1365,81,1259,56,A,0,30,55,8,14,13,18,10,27,14,16,7,2,20,18,49,7,20,13,19,6,17,10,15,3,2,23
2003,48,1375,93,1265,73,H,0,34,70,11,31,14,19,11,25,18,15,14,0,16,26,58,8,18,13,17,8,26,8,21,8,1,16
2003,48,1400,57,1343,54,H,0,17,48,5,16,18,22,17,22,7,13,7,2,17,21,49,7,22,5,8,7,15,10,10,6,3,19
2003,48,1401,107,1419,66,H,0,37,57,8,16,25,36,6,27,28,13,14,1,14,28,68,3,10,7,11,16,21,19,25,8,0,25
2003,48,1414,62,1388,50,A,0,17,51,5,14,23,27,12,21,7,13,12,3,24,16,43,2,11,16,24,9,25,8,17,5,2,23
2003,48,1456,73,1288,66,H,0,25,48,4,13,19,31,15,31,14,16,3,1,19,24,59,6,14,12,25,13,12,13,6,6,2,20
2003,49,1104,82,1287,64,H,0,30,67,9,27,13,20,17,24,13,7,8,7,16,21,58,4,15,18,20,14,24,6,14,3,1,21
2003,49,1152,79,1411,74,H,0,30,62,6,16,13,23,16,26,22,12,7,7,16,30,73,6,20,8,16,22,22,14,12,6,4,19
2003,49,1157,90,1187,71,H,0,30,62,9,17,21,28,19,24,14,12,5,2,23,27,58,3,12,14,22,12,16,4,9,5,5,22
2003,49,1160,87,1317,71,H,0,28,59,2,18,29,38,14,27,15,17,12,6,15,25,68,7,23,14,16,17,22,13,20,8,2,26
2003,49,1180,75,1159,54,H,0,29,61,5,20,12,19,17,26,22,9,10,7,16,19,57,7,18,9,13,13,20,15,14,4,4,19
2003,49,1196,74,1149,62,H,0,26,53,12,29,10,13,10,21,21,18,11,6,7,27,58,5,20,3,4,10,19,20,17,14,1,13
2003,49,1206,55,1216,54,H,0,22,53,3,20,8,13,10,20,16,13,11,8,12,25,65,4,19,0,2,22,24,10,15,5,0,14
2003,49,1232,73,1227,54,H,0,27,53,8,13,11,14,13,26,18,16,7,5,20,23,65,6,22,2,8,21,16,12,14,4,2,16
2003,49,1250,54,1392,48,A,0,21,52,2,11,10,18,13,26,11,17,11,3,18,19,57,2,10,8,13,16,24,6,22,9,2,23
2003,49,1264,93,1220,75,A,0,31,60,7,22,24,31,11,22,15,12,8,1,24,27,64,6,20,15,27,21,21,14,18,7,3,23
2003,49,1268,101,1420,60,H,0,35,64,8,15,23,35,18,27,22,12,15,8,14,21,57,8,15,10,14,11,17,16,23,6,2,22
2003,49,1269,76,1351,54,H,0,28,58,8,20,12,17,13,27,18,9,3,3,14,22,58,7,25,3,5,10,18,9,10,5,0,17
2003,49,1276,85,1185,57,H,0,35,69,7,20,8,10,16,27,16,17,8,6,21,21,52,4,15,11,17,6,20,13,20,4,4,19
2003,49,1279,87,1191,69,H,0,29,49,12,22,17,24,11,14,20,12,9,1,18,24,45,9,14,12,16,7,13,16,16,6,0,21
2003,49,1308,66,1426,51,H,0,24,51,1,12,17,19,10,21,9,12,6,4,9,20,56,0,6,11,13,16,19,8,16,8,0,19
2003,49,1320,81,1453,67,H,0,27,44,11,17,16,27,3,25,22,12,3,5,18,25,64,5,17,12,15,15,18,9,12,6,2,26
2003,49,1326,96,1347,80,H,0,28,54,10,19,30,38,13,18,18,14,5,1,15,28,52,15,26,9,12,4,19,12,16,5,1,28
2003,49,1334,70,1443,57,H,0,25,56,8,15,12,15,7,24,17,10,10,1,11,22,58,9,27,4,7,13,26,16,18,5,8,15
2003,49,1339,59,1340,50,A,0,19,49,2,14,19,22,9,21,12,15,11,2,21,18,50,6,17,8,17,15,22,9,21,4,6,20
2003,49,1346,78,1107,65,A,0,31,61,7,18,9,13,11,36,27,18,6,5,14,24,66,6,19,11,16,8,21,11,9,8,2,17
2003,49,1348,71,1233,68,A,0,19,47,6,21,27,34,14,23,11,18,7,1,27,19,56,3,20,27,32,16,17,13,14,10,2,27
2003,49,1349,82,1298,60,A,0,30,49,10,14,12,16,7,27,19,22,8,7,24,23,65,5,15,9,18,19,15,11,19,6,3,16
2003,49,1353,68,1289,48,H,0,27,65,10,27,4,6,14,23,18,13,13,6,19,13,44,5,15,17,26,12,25,8,24,7,1,14
2003,49,1362,84,1140,72,H,0,29,57,5,17,21,27,9,29,14,18,4,4,27,23,63,3,17,23,35,17,23,10,12,10,1,28
2003,49,1397,79,1441,61,H,0,29,55,6,15,15,18,12,29,21,19,11,8,16,19,54,9,19,14,18,8,16,12,17,9,4,15
2003,49,1408,94,1238,70,H,0,33,59,5,14,23,35,16,36,24,23,8,3,14,28,80,7,36,7,10,18,16,10,16,15,4,26
2003,49,1409,78,1395,65,H,0,27,57,9,23,15,27,11,34,16,14,5,3,21,20,60,6,23,19,32,14,28,8,13,5,0,25
2003,49,1423,78,1158,69,A,0,25,48,7,17,21,29,7,26,13,16,12,2,20,25,60,7,24,12,16,13,21,14,19,10,2,23
2003,49,1428,64,1360,58,A,0,21,48,7,16,15,17,12,22,10,19,4,4,25,19,44,1,8,19,32,10,16,13,14,4,5,21
2003,49,1434,65,1141,51,H,0,22,51,0,6,21,32,17,24,17,17,10,7,22,14,56,2,16,21,29,22,17,8,18,8,2,27
2003,49,1449,85,1222,61,H,0,26,68,13,27,20,32,15,25,20,9,15,2,21,23,54,4,12,11,16,8,29,8,24,6,4,25
2003,49,1450,69,1201,66,H,0,21,56,7,21,20,28,12,25,15,18,7,0,14,28,57,5,20,5,9,7,28,15,23,7,2,25
2003,49,1451,66,1129,65,A,0,20,43,3,15,23,32,7,22,8,15,7,0,20,28,58,3,15,6,14,12,22,15,14,8,4,20
2003,49,1458,75,1325,51,H,0,29,59,4,14,13,21,14,25,18,6,9,1,12,18,47,7,12,8,9,4,22,12,15,3,4,20
2003,49,1462,96,1373,88,A,0,29,60,10,22,28,33,13,23,20,12,9,3,19,33,64,8,19,14,18,12,20,18,15,8,1,24
2003,53,1113,79,1137,52,H,0,31,49,4,10,13,21,7,21,23,16,11,3,22,17,46,4,18,14,26,14,16,8,21,5,1,24
2003,53,1150,82,1260,69,H,0,29,54,10,24,14,20,12,22,22,14,9,7,16,27,65,6,25,9,12,18,16,8,14,1,2,19
2003,53,1160,75,1418,56,N,0,27,55,5,15,16,24,13,28,10,18,11,5,16,20,62,4,20,12,14,14,20,11,15,7,1,19
2003,53,1161,85,1341,73,H,0,31,60,2,10,21,30,16,27,14,13,3,2,13,30,66,9,18,4,10,13,20,18,12,10,3,23
2003,53,1162,55,1431,54,A,0,18,46,9,24,10,14,6,24,12,12,3,4,19,17,47,8,23,12,20,13,25,13,16,6,4,15
2003,53,1174,66,1186,56,N,0,21,48,3,13,21,28,7,35,7,20,10,1,16,21,61,7,25,7,13,8,25,8,14,9,1,22
2003,53,1182,67,1383,57,A,0,24,45,3,9,16,25,10,29,6,22,7,6,17,23,57,6,23,5,10,9,16,14,20,8,3,23
2003,53,1198,81,1347,45,H,0,31,68,9,20,10,13,18,29,18,14,12,2,13,17,52,3,13,8,12,8,22,8,21,4,1,18
2003,53,1218,90,1133,69,H,0,36,70,5,18,13,19,19,23,24,19,9,3,18,28,52,3,13,10,18,6,16,10,20,8,3,19
2003,53,1225,81,1170,62,H,0,31,59,4,11,15,20,12,26,20,12,8,3,11,23,60,8,26,8,10,11,19,16,14,8,2,16
2003,53,1226,75,1282,61,N,0,32,66,6,19,5,10,16,32,20,14,5,2,14,22,66,6,29,11,15,14,20,10,6,7,5,13
2003,53,1233,65,1314,56,N,0,24,55,2,9,15,19,7,27,15,19,17,3,17,18,56,8,25,12,21,16,27,13,23,10,2,18
2003,53,1264,72,1385,65,A,0,26,49,1,4,19,28,9,26,13,17,5,4,21,24,69,3,14,14,26,25,20,9,13,8,6,23
2003,53,1274,62,1416,51,A,0,22,51,3,7,15,22,9,24,10,20,10,5,13,19,50,4,18,9,15,10,24,6,25,10,2,18
2003,53,1304,60,1364,57,N,0,23,51,5,16,9,15,11,24,18,15,6,6,18,20,53,7,20,10,15,11,19,12,12,3,1,17
2003,53,1324,91,1411,88,N,0,38,55,9,21,6,10,6,22,16,18,9,5,11,33,63,10,29,12,18,11,14,20,11,13,1,12
2003,53,1343,76,1401,62,N,0,24,43,7,17,21,36,4,32,16,15,6,2,20,23,59,8,21,8,14,10,22,9,14,7,3,31
2003,53,1365,70,1290,63,H,0,24,52,9,18,13,22,15,27,17,13,4,1,7,24,56,8,25,7,9,7,18,11,9,9,4,18
2003,53,1394,98,1288,65,H,0,32,56,5,11,29,38,15,22,16,13,14,1,23,24,51,7,20,10,28,14,13,14,22,7,2,30
2003,53,1399,62,1108,50,N,0,19,43,6,11,18,21,6,27,16,27,13,4,14,20,77,4,24,6,10,31,18,9,22,9,0,19
2003,53,1412,69,1102,59,N,0,23,48,6,14,17,29,12,17,5,9,8,0,19,20,38,7,18,12,19,5,21,12,15,6,2,21
2003,53,1429,72,1117,54,H,0,26,58,4,10,16,22,22,26,19,13,3,0,14,19,48,7,21,9,12,7,13,8,10,6,0,18
2003,53,1437,68,1127,53,H,0,26,63,4,14,12,18,22,27,15,26,11,2,15,18,53,8,26,9,12,9,18,13,25,12,3,21
2003,53,1453,74,1122,69,H,0,25,52,7,10,17,21,10,22,17,9,3,5,12,26,54,9,20,8,12,8,20,13,11,5,4,19
2003,54,1102,63,1431,45,A,0,21,44,11,26,10,18,5,24,15,13,4,4,20,14,46,2,8,15,23,13,23,5,13,5,3,20
2003,54,1103,84,1214,79,H,0,25,58,4,14,30,40,13,20,16,16,8,2,20,30,59,5,15,14,19,10,25,18,22,7,4,30
2003,54,1110,76,1189,51,H,0,27,46,9,16,13,16,5,21,16,15,11,4,15,21,53,4,18,5,11,14,17,6,23,5,1,21
2003,54,1112,95,1172,69,H,0,32,69,6,20,25,35,18,32,18,21,13,6,19,26,66,9,26,8,14,11,23,17,24,9,0,30
2003,54,1113,75,1304,63,H,0,28,61,3,16,16,18,13,18,17,7,5,4,16,24,53,3,17,12,15,12,21,12,15,4,1,18
2003,54,1116,75,1147,51,H,0,32,55,5,15,6,13,13,27,15,18,7,6,15,17,63,3,14,14,19,18,12,7,13,9,2,15
2003,54,1117,71,1282,56,N,0,27,58,10,35,7,7,10,26,19,11,6,1,16,17,48,7,22,15,24,8,21,8,13,5,1,12
2003,54,1122,77,1186,69,N,0,22,43,5,12,28,38,6,20,12,20,14,2,19,27,55,3,12,12,17,11,21,15,23,10,3,26
2003,54,1131,84,1199,69,N,0,26,59,14,33,18,24,6,25,23,13,4,0,26,20,54,4,14,25,31,9,29,14,17,5,1,22
2003,54,1132,80,1156,72,N,0,23,49,5,12,29,34,6,22,14,19,10,5,27,21,51,7,18,23,27,9,20,15,20,7,3,26
2003,54,1135,86,1363,75,A,0,29,56,8,16,20,27,7,17,18,16,8,0,21,29,50,3,10,14,21,7,19,13,19,1,1,21
2003,54,1137,67,1364,60,N,0,17,41,9,21,24,29,5,22,12,14,3,2,16,21,46,10,21,8,13,6,20,17,17,7,1,26
2003,54,1139,67,1410,48,N,0,22,47,10,26,13,19,8,23,13,13,6,2,14,17,55,4,18,10,14,15,16,7,14,10,2,12
2003,54,1140,93,1381,60,H,0,29,50,14,24,21,29,8,25,25,10,7,1,22,19,44,1,7,21,30,9,21,6,17,6,0,23
2003,54,1142,59,1388,52,A,0,20,44,4,13,15,22,7,21,7,22,11,3,26,16,41,2,13,18,31,11,18,7,23,10,4,21
2003,54,1149,80,1209,75,H,0,30,60,4,10,16,24,15,20,17,14,11,4,18,25,58,7,18,18,20,13,20,6,16,6,8,18
2003,54,1153,66,1275,54,N,0,21,44,6,11,18,27,6,26,9,6,2,4,15,19,50,7,19,9,11,7,23,14,8,0,2,21
2003,54,1155,78,1251,65,H,0,26,46,6,9,20,27,13,28,18,18,4,3,15,22,58,12,33,9,13,8,12,17,9,10,3,22
2003,54,1160,76,1150,74,A,0,26,54,6,18,18,24,13,30,11,16,2,4,15,28,66,8,30,10,17,12,19,18,7,14,4,19
2003,54,1163,93,1148,65,H,0,38,63,8,14,9,15,16,31,24,20,6,14,16,22,70,9,23,12,16,19,14,12,13,12,1,15
2003,54,1171,86,1391,74,N,0,28,51,11,22,19,26,11,26,18,14,4,3,19,25,68,8,26,16,22,20,16,7,6,12,4,23
2003,54,1177,52,1371,41,H,0,15,44,2,12,20,28,9,37,10,19,7,2,13,15,57,3,23,8,10,6,24,7,14,8,4,28
2003,54,1182,71,1198,68,A,1,27,56,5,15,12,16,9,22,15,18,5,2,18,26,58,1,14,15,24,15,23,9,17,8,3,14
2003,54,1190,71,1125,61,N,0,25,51,5,13,16,19,11,28,14,28,16,6,16,21,64,7,28,12,18,18,16,15,26,15,0,19
2003,54,1193,91,1200,83,A,0,29,59,6,19,27,36,11,23,18,20,11,5,22,30,70,5,17,18,26,19,22,11,22,11,3,25
2003,54,1196,99,1126,64,H,0,36,62,12,28,15,24,10,20,20,13,15,4,14,22,48,7,17,13,16,8,22,12,26,6,0,22
2003,54,1202,75,1306,52,H,0,27,65,8,19,13,23,15,35,13,14,10,3,24,17,54,3,22,15,32,12,29,6,19,6,1,25
2003,54,1208,89,1454,69,H,0,34,71,4,14,17,24,21,32,24,9,9,8,12,27,69,8,29,7,11,12,23,21,12,6,5,18
2003,54,1216,59,1271,58,A,0,22,49,3,11,12,16,12,29,6,14,5,4,14,22,55,8,25,6,9,8,15,13,9,6,1,15
2003,54,1219,79,1144,76,H,0,31,62,5,16,12,21,16,22,13,16,9,3,19,28,53,6,14,14,19,7,20,15,15,13,4,23
2003,54,1227,77,1296,45,A,0,27,64,7,18,16,19,18,30,13,15,9,4,20,16,51,2,16,11,23,8,20,9,18,6,7,18
2003,54,1234,67,1409,63,A,0,24,59,6,25,13,20,10,24,9,11,10,4,19,22,50,6,22,13,16,6,29,16,18,5,5,24
2003,54,1237,98,1287,89,A,1,35,63,9,19,19,20,12,18,14,17,12,0,17,34,61,8,23,13,19,12,17,15,19,7,2,14
2003,54,1242,80,1143,67,N,0,31,49,4,10,14,18,7,22,22,18,9,3,17,27,62,8,16,5,8,15,12,19,17,7,1,15
2003,54,1245,86,1130,83,N,0,27,54,7,18,25,34,14,29,18,18,4,1,20,29,67,11,23,14,24,12,16,19,8,14,2,24
2003,54,1247,73,1165,59,H,0,28,52,6,18,11,16,12,16,20,10,6,1,16,22,53,7,20,8,13,18,14,12,13,7,0,13
2003,54,1257,81,1246,63,H,0,24,52,10,21,23,28,9,26,16,13,5,4,22,23,62,3,18,14,20,15,21,15,14,4,3,20
2003,54,1261,74,1408,62,N,0,28,54,11,21,7,7,13,19,19,11,6,7,14,25,62,5,18,7,8,19,13,12,10,6,2,11
2003,54,1264,68,1233,63,N,0,18,48,1,9,31,37,10,24,14,15,9,4,26,20,51,2,11,21,31,12,25,7,15,7,4,24
2003,54,1265,66,1221,63,H,0,22,48,9,15,13,20,5,24,15,16,7,2,20,22,53,2,18,17,24,10,26,13,13,10,5,18
2003,54,1266,105,1212,74,H,0,39,60,7,11,20,32,12,33,29,16,4,3,14,29,71,11,29,5,9,9,17,16,12,6,3,24
2003,54,1269,81,1267,58,H,0,27,47,6,14,21,30,7,24,19,13,8,8,18,21,57,3,16,13,16,12,17,12,16,6,0,22
2003,54,1270,74,1402,64,H,0,27,56,11,25,9,17,14,19,17,23,9,4,20,21,42,6,15,16,22,4,21,12,26,11,5,20
2003,54,1272,77,1228,74,H,0,25,63,10,23,17,28,11,31,18,11,5,3,19,23,59,11,31,17,24,8,29,16,11,5,8,24
2003,54,1276,81,1417,76,A,0,27,58,11,22,16,22,9,27,13,10,1,2,23,25,60,8,19,18,25,10,21,19,9,2,4,21
2003,54,1277,76,1240,52,H,0,25,46,3,7,23,32,14,28,15,21,9,3,15,21,58,5,24,5,10,11,12,14,19,9,4,29
2003,54,1279,71,1115,38,H,0,19,48,5,13,28,40,12,35,10,15,9,4,20,14,50,0,13,10,16,4,20,3,18,5,2,26
2003,54,1280,54,1328,45,N,0,18,50,3,13,15,19,12,24,12,13,7,3,13,17,54,7,24,4,5,14,24,9,17,8,4,18
2003,54,1298,89,1185,81,H,0,30,63,5,16,24,28,7,27,20,12,13,3,22,28,63,7,20,18,25,12,28,13,20,2,2,24
2003,54,1305,81,1360,70,H,0,26,60,5,17,24,34,13,27,16,15,5,5,20,24,54,9,24,13,21,7,27,17,20,7,2,29
2003,54,1307,69,1340,52,H,0,24,50,10,18,11,13,5,27,17,14,6,6,16,19,53,6,17,8,16,10,21,9,13,6,3,15
2003,54,1310,66,1464,58,A,0,24,44,1,7,17,26,5,25,12,16,11,0,16,22,54,4,19,10,16,10,22,12,17,6,0,22
2003,54,1313,70,1440,69,N,0,22,55,6,16,20,30,11,29,6,20,9,4,22,26,62,3,14,14,22,11,29,14,20,3,2,22
2003,54,1314,63,1385,59,A,0,21,61,6,18,15,21,12,28,14,11,9,6,18,20,71,5,17,14,22,25,29,7,14,6,3,19
2003,54,1326,94,1398,73,H,0,34,70,8,18,18,23,19,29,19,17,9,0,14,28,61,11,28,6,7,4,16,16,20,13,4,23
