,Score,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,AST,TO,STL,BLK,PF,Games
1192_2022,67.23076923076923,24.307692307692307,59.80769230769231,6.846153846153846,21.153846153846153,11.76923076923077,16.615384615384617,8.846153846153847,21.615384615384617,11.807692307692308,7.384615384615385,6.461538461538462,2.9615384615384617,18.23076923076923,26
1193_2003,70.63333333333334,24.033333333333335,54.2,4.266666666666667,12.9,18.3,25.333333333333332,11.8,25.6,12.833333333333334,13.9,7.6,5.333333333333333,20.3,30
1193_2004,67.6,23.533333333333335,55.6,5.3,15.333333333333334,15.233333333333333,20.666666666666668,12.466666666666667,23.266666666666666,12.766666666666667,11.4,7.133333333333334,4.266666666666667,18.066666666666666,30
1193_2005,68.03333333333333,24.533333333333335,57.6,5.3,17.433333333333334,13.666666666666666,18.9,12.3,22.733333333333334,14.6,9.833333333333334,7.533333333333333,6.4,19.166666666666668,30
1193_2006,72.07142857142857,25.178571428571427,59.214285714285715,8.285714285714286,21.928571428571427,13.428571428571429,17.964285714285715,11.214285714285714,20.821428571428573,12.892857142857142,8.035714285714286,6.857142857142857,2.392857142857143,19.785714285714285,28
1193_2007,62.375,21.15625,51.625,5.71875,17.5625,14.34375,20.25,13.46875,18.59375,12.78125,9.46875,6.96875,3.09375,19.125,32
1193_2008,65.73333333333333,22.466666666666665,51.9,6.866666666666666,17.9,13.933333333333334,20.0,11.866666666666667,21.033333333333335,14.133333333333333,10.0,6.6,3.2333333333333334,18.266666666666666,30
1193_2009,65.40625,23.09375,54.875,6.25,18.78125,12.96875,19.75,11.625,22.875,13.34375,10.25,6.40625,3.6875,17.78125,32
1193_2010,70.5625,25.21875,58.34375,6.0,18.09375,14.125,20.4375,13.46875,23.15625,13.8125,11.375,7.4375,5.09375,18.28125,32
1193_2011,65.16129032258064,23.387096774193548,54.096774193548384,4.161290322580645,13.548387096774194,14.225806451612904,21.580645161290324,12.258064516129032,24.161290322580644,13.612903225806452,12.548387096774194,8.193548387096774,3.7419354838709675,17.548387096774192,31
1193_2012,65.27272727272727,23.666666666666668,53.303030303030305,6.636363636363637,18.636363636363637,11.303030303030303,17.151515151515152,11.393939393939394,22.272727272727273,15.030303030303031,11.515151515151516,8.121212121212121,4.121212121212121,18.484848484848484,33
1193_2013,60.3235294117647,22.11764705882353,52.44117647058823,5.588235294117647,17.794117647058822,10.5,15.352941176470589,11.147058823529411,22.176470588235293,12.5,10.441176470588236,7.088235294117647,3.8823529411764706,19.58823529411765,34
1193_2014,63.4375,21.78125,54.78125,6.875,20.625,13.0,18.96875,11.125,24.3125,11.25,9.28125,4.40625,3.65625,22.9375,32
1193_2015,59.516129032258064,19.806451612903224,50.903225806451616,6.387096774193548,19.806451612903224,13.516129032258064,18.870967741935484,9.225806451612904,22.35483870967742,10.451612903225806,8.03225806451613,4.967741935483871,3.5161290322580645,19.096774193548388,31
1193_2016,76.875,26.6875,60.15625,9.03125,24.9375,14.46875,19.6875,9.09375,25.6875,15.5625,10.21875,6.46875,4.125,19.15625,32
1193_2017,72.26666666666667,26.3,59.6,8.3,24.766666666666666,11.366666666666667,16.666666666666668,8.8,27.233333333333334,14.8,10.1,5.366666666666666,3.0,18.333333333333332,30
1193_2018,75.93939393939394,26.696969696969695,60.878787878787875,9.181818181818182,27.060606060606062,13.363636363636363,18.818181818181817,9.06060606060606,25.818181818181817,14.757575757575758,9.151515151515152,6.393939393939394,2.878787878787879,20.09090909090909,33
1193_2019,66.83870967741936,24.548387096774192,56.61290322580645,8.35483870967742,23.870967741935484,9.387096774193548,13.548387096774194,8.935483870967742,22.29032258064516,12.935483870967742,8.903225806451612,6.516129032258065,2.032258064516129,19.741935483870968,31
1193_2020,58.03125,20.34375,52.15625,4.3125,15.1875,13.03125,18.75,10.28125,24.125,8.625,9.375,5.125,2.75,16.375,32
1193_2021,61.77777777777778,21.48148148148148,53.925925925925924,6.037037037037037,19.14814814814815,12.777777777777779,18.37037037037037,8.407407407407407,23.814814814814813,10.037037037037036,8.0,4.62962962962963,2.2962962962962963,7.962962962962963,27
1193_2022,66.53125,24.28125,56.8125,7.375,22.0,10.59375,15.09375,7.75,23.78125,11.125,7.15625,5.34375,2.90625,16.09375,32
1194_2003,69.07407407407408,25.14814814814815,64.03703703703704,6.481481481481482,19.333333333333332,12.296296296296296,18.40740740740741,14.37037037037037,21.555555555555557,12.222222222222221,10.0,9.074074074074074,3.4814814814814814,23.333333333333332,27
1194_2004,76.15384615384616,28.192307692307693,65.88461538461539,7.538461538461538,21.576923076923077,12.23076923076923,18.653846153846153,14.692307692307692,23.576923076923077,14.346153846153847,10.576923076923077,8.961538461538462,3.5,21.26923076923077,26
1194_2005,76.77777777777777,27.666666666666668,63.03703703703704,7.148148148148148,20.333333333333332,14.296296296296296,22.25925925925926,14.296296296296296,24.814814814814813,13.185185185185185,11.88888888888889,8.703703703703704,4.333333333333333,20.333333333333332,27
1194_2006,73.39285714285714,26.642857142857142,56.142857142857146,7.714285714285714,19.321428571428573,12.392857142857142,18.071428571428573,11.107142857142858,20.964285714285715,15.75,11.214285714285714,8.071428571428571,1.9642857142857142,18.321428571428573,28
1194_2007,74.23333333333333,26.566666666666666,55.0,6.166666666666667,16.9,14.933333333333334,21.566666666666666,9.4,23.5,15.066666666666666,10.533333333333333,6.566666666666666,1.8333333333333333,20.066666666666666,30
1194_2008,71.66666666666667,23.575757575757574,51.84848484848485,5.878787878787879,15.727272727272727,18.636363636363637,27.666666666666668,10.212121212121213,24.515151515151516,12.575757575757576,11.272727272727273,5.96969696969697,2.242424242424242,21.12121212121212,33
1194_2009,64.96875,23.0,55.53125,5.40625,16.625,13.5625,18.34375,11.15625,22.25,12.21875,6.78125,4.46875,3.25,18.5625,32
1194_2010,71.78571428571429,25.642857142857142,60.07142857142857,7.5,19.5,13.0,19.535714285714285,12.035714285714286,22.5,14.071428571428571,7.928571428571429,5.571428571428571,4.285714285714286,20.642857142857142,28
1194_2011,67.13793103448276,23.896551724137932,54.41379310344828,5.344827586206897,16.448275862068964,14.0,21.517241379310345,11.068965517241379,21.896551724137932,11.862068965517242,9.379310344827585,6.0344827586206895,4.793103448275862,18.482758620689655,29
1194_2012,64.79310344827586,23.517241379310345,57.58620689655172,6.758620689655173,20.275862068965516,11.0,16.655172413793103,11.89655172413793,21.344827586206897,12.379310344827585,7.448275862068965,6.758620689655173,4.413793103448276,19.06896551724138,29
1194_2013,64.80645161290323,22.741935483870968,54.12903225806452,5.967741935483871,16.903225806451612,13.35483870967742,19.225806451612904,11.35483870967742,24.741935483870968,10.0,10.258064516129032,5.161290322580645,5.096774193548387,18.225806451612904,31
1194_2014,65.1,22.933333333333334,54.733333333333334,6.3,19.266666666666666,12.933333333333334,19.833333333333332,11.933333333333334,23.666666666666668,11.333333333333334,7.5,4.7,4.566666666666666,18.6,30
1194_2015,62.48148148148148,22.51851851851852,54.18518518518518,7.222222222222222,20.666666666666668,10.222222222222221,15.074074074074074,8.88888888888889,21.814814814814813,10.037037037037036,8.037037037037036,4.37037037037037,3.259259259259259,18.333333333333332,27
1194_2016,65.96774193548387,22.838709677419356,56.483870967741936,7.096774193548387,20.838709677419356,13.193548387096774,18.225806451612904,8.419354838709678,23.903225806451612,11.838709677419354,7.451612903225806,5.258064516129032,4.258064516129032,19.322580645161292,31
1194_2017,69.03571428571429,24.678571428571427,60.857142857142854,6.642857142857143,21.214285714285715,13.035714285714286,18.5,10.464285714285714,24.642857142857142,11.785714285714286,7.714285714285714,5.285714285714286,2.9285714285714284,19.214285714285715,28
1194_2018,66.67857142857143,24.035714285714285,61.142857142857146,5.535714285714286,17.392857142857142,13.071428571428571,17.714285714285715,11.392857142857142,26.535714285714285,11.571428571428571,8.392857142857142,5.25,3.9642857142857144,18.428571428571427,28
1194_2019,69.27586206896552,23.896551724137932,58.86206896551724,8.655172413793103,26.655172413793103,12.827586206896552,16.862068965517242,10.724137931034482,28.0,12.655172413793103,11.758620689655173,5.206896551724138,2.7586206896551726,17.862068965517242,29
1194_2020,69.48275862068965,25.06896551724138,59.93103448275862,8.03448275862069,25.24137931034483,11.310344827586206,16.103448275862068,10.655172413793103,25.551724137931036,11.862068965517242,10.0,6.896551724137931,2.103448275862069,16.96551724137931,29
1194_2021,71.89473684210526,25.842105263157894,58.578947368421055,8.526315789473685,24.05263157894737,11.68421052631579,17.63157894736842,10.105263157894736,24.894736842105264,12.789473684210526,10.052631578947368,6.842105263157895,2.210526315789474,8.31578947368421,19
1194_2022,73.6,26.433333333333334,57.43333333333333,8.566666666666666,24.566666666666666,12.166666666666666,16.966666666666665,9.166666666666666,23.633333333333333,13.066666666666666,9.866666666666667,7.033333333333333,2.966666666666667,17.133333333333333,30
1195_2008,65.96774193548387,23.322580645161292,56.193548387096776,6.903225806451613,20.258064516129032,12.419354838709678,19.225806451612904,12.612903225806452,21.677419354838708,13.64516129032258,12.483870967741936,8.903225806451612,3.0,18.580645161290324,31
1195_2009,65.16666666666667,21.666666666666668,53.6,5.5,16.3,16.333333333333332,23.3,10.966666666666667,23.366666666666667,13.566666666666666,11.333333333333334,7.466666666666667,2.966666666666667,20.466666666666665,30
1195_2010,64.65517241379311,23.413793103448278,55.48275862068966,4.275862068965517,14.10344827586207,13.551724137931034,20.896551724137932,13.620689655172415,22.06896551724138,13.89655172413793,9.793103448275861,8.0,3.5172413793103448,21.655172413793103,29
1195_2011,65.66666666666667,22.233333333333334,55.4,5.833333333333333,17.7,15.366666666666667,23.6,13.233333333333333,23.366666666666667,12.066666666666666,11.066666666666666,6.3,2.1666666666666665,18.633333333333333,30
1195_2012,71.83870967741936,25.548387096774192,56.32258064516129,7.806451612903226,20.93548387096774,12.935483870967742,19.29032258064516,11.419354838709678,23.419354838709676,13.35483870967742,10.258064516129032,8.161290322580646,3.903225806451613,19.129032258064516,31
1195_2013,72.34375,26.21875,57.5,6.625,20.03125,13.28125,19.8125,11.6875,24.75,13.71875,11.84375,8.8125,3.78125,17.59375,32
1195_2014,71.875,26.09375,56.25,5.46875,17.15625,14.21875,20.65625,10.09375,26.375,12.4375,10.5,5.71875,3.5,17.96875,32
1195_2015,67.79310344827586,24.517241379310345,57.172413793103445,5.862068965517241,17.275862068965516,12.89655172413793,19.03448275862069,12.448275862068966,25.448275862068964,13.655172413793103,9.827586206896552,5.689655172413793,3.9310344827586206,17.413793103448278,29
1195_2016,75.58620689655173,28.20689655172414,60.06896551724138,5.068965517241379,14.655172413793103,14.10344827586207,21.862068965517242,11.448275862068966,27.96551724137931,12.89655172413793,9.379310344827585,6.137931034482759,4.0344827586206895,19.620689655172413,29
1195_2017,76.43333333333334,28.233333333333334,58.03333333333333,6.266666666666667,18.466666666666665,13.7,19.7,11.3,25.633333333333333,14.0,10.7,5.266666666666667,3.3666666666666667,18.933333333333334,30
1195_2018,81.48387096774194,29.70967741935484,59.903225806451616,7.129032258064516,19.096774193548388,14.935483870967742,20.06451612903226,10.451612903225806,27.161290322580644,14.774193548387096,11.451612903225806,7.032258064516129,2.7096774193548385,18.580645161290324,31
1195_2019,70.4,25.066666666666666,55.56666666666667,8.3,22.5,11.966666666666667,17.733333333333334,8.433333333333334,24.466666666666665,13.8,10.133333333333333,6.533333333333333,4.066666666666666,16.1,30
1195_2020,60.733333333333334,22.433333333333334,54.96666666666667,7.066666666666666,22.966666666666665,8.8,12.666666666666666,9.566666666666666,24.1,12.233333333333333,9.7,6.133333333333334,4.266666666666667,15.766666666666667,30
1195_2021,68.0625,25.3125,61.3125,7.8125,27.0,9.625,14.6875,9.1875,25.125,12.25,10.625,6.8125,4.1875,5.875,16
1195_2022,76.16666666666667,27.0,60.4,9.866666666666667,28.133333333333333,12.3,17.866666666666667,9.533333333333333,25.066666666666666,15.166666666666666,10.366666666666667,6.433333333333334,5.066666666666666,14.4,30
1196_2003,75.90322580645162,26.93548387096774,56.516129032258064,8.67741935483871,22.129032258064516,13.35483870967742,18.93548387096774,10.806451612903226,24.258064516129032,16.419354838709676,11.67741935483871,7.774193548387097,4.096774193548387,16.903225806451612,31
1196_2004,76.96666666666667,26.933333333333334,55.8,8.2,21.6,14.9,19.8,10.233333333333333,24.933333333333334,16.266666666666666,12.1,6.533333333333333,3.1333333333333333,18.866666666666667,30
1196_2005,76.86666666666666,26.766666666666666,54.833333333333336,7.666666666666667,19.5,15.666666666666666,22.4,11.5,25.833333333333332,15.033333333333333,11.866666666666667,7.033333333333333,4.466666666666667,18.2,30
1196_2006,79.27272727272727,27.636363636363637,54.39393939393939,7.393939393939394,18.757575757575758,16.606060606060606,22.606060606060606,10.606060606060606,24.636363636363637,17.03030303030303,13.545454545454545,8.030303030303031,4.9393939393939394,16.12121212121212,33
1196_2007,79.32352941176471,28.558823529411764,54.205882352941174,7.176470588235294,17.58823529411765,15.029411764705882,22.08823529411765,11.088235294117647,26.08823529411765,15.764705882352942,12.382352941176471,7.088235294117647,4.823529411764706,15.676470588235293,34
1196_2008,78.125,28.5625,58.625,7.59375,21.125,13.40625,18.90625,11.96875,23.84375,17.28125,10.5,6.0,3.1875,16.09375,32
1196_2009,77.39393939393939,28.333333333333332,59.60606060606061,8.181818181818182,22.242424242424242,12.545454545454545,18.151515151515152,11.151515151515152,23.21212121212121,16.696969696969695,10.666666666666666,8.424242424242424,2.757575757575758,16.12121212121212,33
1196_2010,71.60606060606061,25.939393939393938,58.42424242424242,5.848484848484849,18.666666666666668,13.878787878787879,19.757575757575758,13.181818181818182,23.78787878787879,14.06060606060606,10.090909090909092,7.151515151515151,2.727272727272727,14.454545454545455,33
1196_2011,71.54545454545455,25.939393939393938,56.18181818181818,6.212121212121212,17.454545454545453,13.454545454545455,20.181818181818183,13.090909090909092,24.424242424242426,13.727272727272727,10.696969696969697,5.878787878787879,3.5454545454545454,14.424242424242424,33
1196_2012,76.27272727272727,26.424242424242426,57.36363636363637,9.93939393939394,25.484848484848484,13.484848484848484,18.939393939393938,11.454545454545455,23.696969696969695,15.0,8.93939393939394,6.484848484848484,3.272727272727273,15.848484848484848,33
1196_2013,71.63636363636364,26.21212121212121,54.515151515151516,8.393939393939394,22.060606060606062,10.818181818181818,15.878787878787879,10.545454545454545,24.515151515151516,14.818181818181818,9.969696969696969,6.96969696969697,3.303030303030303,14.121212121212121,33
1196_2014,70.73529411764706,24.38235294117647,52.76470588235294,6.852941176470588,18.61764705882353,15.117647058823529,22.88235294117647,11.676470588235293,24.0,13.352941176470589,10.794117647058824,7.205882352941177,2.8529411764705883,16.205882352941178,34
